raw,identity,number,category,type,filled_words,honest_categories,asf,om,ps,ddp,svp,pr,an,cds,ddf,re,asm,is,qas,rci,dmc,or,pa,count
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' komme på besøk. Han har med seg kake,', ' lese, så han har en hel bokhylle', ' se på at han skyter med pil og b', ' lage ting, og han forteller meg om tre av dem,', ' spise sammen med henne. Til forskjell fra hans andre gjest']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' holde på en hemmelighet: det har jeg fra', ' omgås en gutt. Hittil har jeg', ' hanskes med slubberter og tul', ' lage en god kopp kaffe, »sa hun.« Kaff', ' handtere dem. Hun kjenner seg seiv, kjenner sin']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' en av mine eldste og kjæreste venner. Han er bare', ' den perfekte ridderen som har til oppgave å redde', ' en slags guide for Benner. Hun skal dra', '? Eller en gammel venn? Eller det kunne godt', ' en forkledt detektiv. men blir i']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' ski, han går i en slags bobleja', ' å slå i bordet med en god grunn.\nJeg går', ' den engelske kickboksing-teknikken.', ' å holde pusten når det er like før. Han', ' piano.\nJeg synes det er best å ha selskap']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' behandle folk. De hadde ingen rett til å oppføre', ' stelle et barn.\nSalme hørte ikke etter.', ' gå frem for å finne ut hva som egentlig foregår', ' stelle en gård. Jeg har ikke noe greie', ' gjøre en kvinne lykkelig, men da det kom til']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' leke spion, skal de snart få seg en overrask', ' skryte og lyve på alderen.\nI en viss', ' leke. Jeg vet ikke hva jeg skal gjøre. Jeg', ' være alene. Det spiller egentlig ingen rolle hva jeg gjør,', ' få en kvinne som lever opp til et visst bil']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' ta seg av slike. Det er hans svake punkt', ' behandle en hustru, han vet i det minste bedre', ' elske meg.\nDe elskende gikk på stien som', ' kle seg for å fremheve skjønnheten i hans', ' opptre, hvordan han skal hilse på de andre']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' en av de første i sitt slag i verden. Det', ' den siste i familien som får rede på det. -', ' motsetninger.\navsløres av den grunn ikke', ' en hyllest til hans døde kone, har den', ' trofast mot.\nsom om jeg ikke finnes?']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' sånne ting. Hun har nok vært litt sur, og', ' å lytte. Dei har delt dei fleste løynd', ' det med å gjette seg til resten, men', ' enhjørninger. For å være ærlig syns jeg', ' innsiden, men så er det der det har']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være en god elsker, kunne han ikke engang holde', ' leve med et handikap.\nJennie rist', ' opptre. Dessuten visste den unge kvinnen at de andre', ' elske en kvinne. -Jeg elsker deg, Lidd', ' takle en ektemann som er ute av seg i']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' se på vakre ting. Et smilende kvinneansikt', ' være på fornavn. Han liker at alle kjenner', ' ha i nærheten en kvinne han kan ha et vennskap', ' spasere i skyggen av eukaly', ' holde seg rank, ikke bøyd av noen slags']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' oppføre seg i formelle situasjoner. Jeg gjør mitt', ' oppføre seg!\n/ / 7 / / /', ' behandle en dame.\nTom hadde sett henne før, men', ' gå frem for å bli en gentleman. Å', ' bevege seg rundt på en tennisbane for ikke å']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nmed min egen hånd på hans og holder den', ' et uttrykk for en sterk og selvhevdende mann', ' litt snobbet men en gentleman er', ' et alternativ til den mer stereotype forestillingen.', ' i besittelse av et rikt reperto']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' første date.\nKate hadde ingen planer om å ha', ' å vera overlegen. Og det er det som', ' dette.\ner blitt litt for nærgående, tror', ' det der, å halde maska, og når alt', ' å få oss til å føle, og jeg er']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg og oppføre seg. Men den er ikke', ' oppføre seg her i huset.\n«Det var ingen', ' te seg i slike situasjoner. Og hva som ble', ' oppføre seg på steder der kvinner ikke har adgang', ' behandle en dame på en god måte. Han hadde aldri']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' ha på et forlovet par å gjøre. Bru', ' lese, og derfor kjøper han mye av den litteratur', ' tenke på seg seiv som en fyr med selvinn', ' være den første. Det er ingen tvil om at', ' ha på seg.\n«Svært gjerne», sa']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få en kvinne til å bli forelsket i ham.\nHan', ' skjule seg bak en maske. Eller er den bare', ' gå frem.\nMaurits, som fortsatt lå', ' håndtere slanger og banner når man ikke er', ' oppføre seg.\nHan var den første som kom.']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' til å stole på, ikke din egen!\nAlex', ' et par.\njeg er for fa en brudg', ' like stormende som hans egen brud.\nDen unge p', ' den mest forførende av alle bruder!', ' i alle hovedtrekk realistisk. Alle hendelsene']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' bunnen, så god at han kommer til å svik', ' dance-moves. Han er veldig ung,', ' ski. Du ville nok bli overrasket, sa jeg', ' ludo. - Hei, sier han. - Er', ' dette med å komme og gå når det måtte passe']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' behandle en slik dame. Hun var sikkert en som', ' styre en hest.» «Bryllupsmonologer', ' forføre en kvinne i sengen.\nNicholas', ' få bruden til å føle seg spesiell. Men', ' oppføre seg overfor en ung brud.\nså var']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' arbeide med sine oppfinnelser og maskiner her i', ' holde på med det når de er nygifte.', ' slåss.\njentene vil gjerne være sammen med', ' kikke på.\ngutten hadde kommet hjem fra', ' synge sangene sine om kvelden.\nblir kalt']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' ta vare på sin kvinne. De er verdens beste', ' holde på en kvinne, men det gjør ikke hun.', ' bruke begge hender.» «Og det er det', ' oppføre seg blant andre mennesker. Seiv om han var', ' takle denslags. De sitter i sofaen og r']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' anført av en offiser av en høyere grad', ' en spøk.\nJehovas vitne. Jeg', ' hans likemenn, men også samtidig hans overmenn', ' den viktigste og mektigste av alle stamm', ' iført) som i dette øyeblikk ligger og sover']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' spionasje, så vær flink. Forsøk', ' det. Det er et veldig stort hus.\nSarah', ' dette, og derfor ser det ut til at det er', ' det tekniske — noe helt annet enn den gjennomsnittlige', ' å gå i takt.\n«Vi drar, vi drar']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' lage mat.\n— Nå, hva sa den unge p', ' kjempe mot det onde med det gode. Så var det', ' gjøre det. Og her var et av dem. Det var', ' innrette seg mest mulig komfortabelt og likevel få', ' handtere kvinner.\n- Han er helt ufordrag']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' fiske . . . men hva er i veien?', ' gå på skolen, men det er kjedelig der. Så kommer', ' komme hit? Det er mange barn som ikke har', ' synge og spille. Han tar seg veldig godt av', ' leke, så lenge det ikke kommer i veien for']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppklare forbrytelser! I en bok,', ' se ut som en baby. Den ble påbeg', ' komme til og fra festningen når det bare er', ' behandle gamle mennesker på en sivilisert måte, det er', ' oppføre seg i denne verden.\net barn på']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' noe annet enn det de er. De er noe annet,', ' det.\nåtte tingen hun ikke vil:\n', ': Det er de voksnes ansvar, det er vår', ' med på. Det er som om den ikke vet at', ' i det virkelige hjem, og derfor er det naturlig at']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' det.\nJeg har prøvd å lage en liste over ting', ' å hjelpe til hjemme. Men i det siste har de', ' å passe på hverandre, og det er det som gjør', ' å lage små spindelvev på bildene.', ' skolen og lærerne skryter veldig av dem.\nSof']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' være redelige. Men den som vil bli red', ' oppføre seg, og derfor ville jeg heller ikke snakke', ' oppføre seg mot tjenere.\n— Men det jeg', ' leve et lykkelig liv og være gode eksempler for barna', ' leve, med tanke på at de skal arve']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' gå turer om kvelden, etter at hele byen hadde', ' arbeide, slik at deres avkom kan finne mat', ' vite a1t... alt det dere kan gjøre', ' lese, så blir dei med i lesestoven', ' tro at de kan få alt de ønsker seg uten']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' behandle en pike!\nRoald Dahl var', ' bære seg ad, — som oftest kommer vi sammen', ' velge det beste selskap.» Han lo litt. «Det er', ' tjene penger, og ikke bare det: De er også gode', ' elske, selv om de kanskje ikke alltid vet hvordan']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' både et redskap og et hjelpemiddel som skal lære', ' på gården fra klokken 9 til 16. De bor i', ' så mye farligere og mer dødbringende |', ' en del av livet vårt. Det gjelder ikke bare foreld', ' den som hjelper de små barna inn i verden. Når']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' det med mat, og de elsker å lage mat, og', ' å seie at dei ikkje vil, men likevel så', ' å holde på hemmeligheter. De vil ikke at hun', ' det, som vi kan se i bøkene.\nFØRT', ' å holde seg alvorlige når de har det kjedelig.\nH']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' være foreldre.\nPrinsregent George, som', ' passe på dem.\nMen jeg synes at folk som har', ' få en mann til å falle for dem: i', ' opptre overfor barn. De burde vite at man må prøve', ' behandle en kvinne, burde de det, disse fedrene']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' sitte på taket av skuret og dingle med', ' leke i sandhaugen. Det er noen store ste', ' se henne gjøre det.\nDe må ha gått ut fra', ' vise fram at de har det. Han ville nok ikke', ' gå i svømmehallen. De kan ikke svømme,']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg. Og det er også en fordel at', ' oppføre seg, og det eneste dere forlanger, er', ' få tak i dem, det er det ikke tvil om.', ' bruke våpen. Det har med å forsvare seg å', ' bruke kniven.\nden som er best.\nJeg elsker']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en del av den moderne verden.\nSist utgitt 2014', ' usynlige for det meste av tiden, men ikke for', ' med; han vil til gjengjeld gjøre det klart', ' en spinkel unnskyldning som holder i land og', ' til skurkene. Er det en plan? Har']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' å klatre i trær, de er flinke til å', ' det de driver med. De er flinke med hendene.', ' å få mye ut av lite, sa han til', ' å lese til langt på natt og være stille i', ' å lese kart og kompass.\n■ JV']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg overfor sine lærere. De burde vite', ' oppføre seg for å tekkes folk. Hun kunne', ' forholde seg i en slik situasjon. Så de ikke gikk', ' oppføre seg. Seiv de beste mennesker kan gå for', ' gå frem her for å oppnå noe som helst.\nHun']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brødrene,plural,male,descriptive_verb,"[' lage mat om sommeren. Men det var veldig dumt at', ' leke? Da de var små? I denne tiden', ' se på, da blir du litt... mer oppmerksom på', ' spille spill på fritiden også.\nPetra skjønte', ' erte ham. Han er nemlig en meget pen gut']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' lage den, det kan jeg forsikre om. Det er', ' klare seg, og det med lite mat og klær.', ' more seg på landet, de morer seg, de også.', ' oppføre seg når man er i nærheten av en', ' få meg til å glemme. Men da de så']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brødrene,plural,male,descriptive_verb,"[' en slags «fight club» for menn. De', ' den samme som han seiv — bare at han tilf', ' sammen med dem; det er dette som gjør brø', ' ufullstendige. Mira syntes det var det', ' til glede og nytte, og at de er en']","{'asf': 0, 'om': 0, 'ps': 0, 'ddp': 0, 'svp': 0, 'pr': 0, 'an': 0, 'cds': 0, 'ddf': 0, 're': 0, 'asm': 0, 'is': 0, 'qas': 0, 'rci': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
