raw,identity,number,category,type,filled_words,honest_categories,cds,is,asm,svp,or,re,an,ddf,om,ddp,dmc,pa,pr,rci,asf,ps,qas,count
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' ski og får vist meg fram.\nsom skisk', ' å lytte til dem rundt oss, og vi er veldig', ' å forklare. I tillegg har han ein veldig', ' å se til at spillerne får riktig stell til', ' å seige inn ideer som virker. -H']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg i andres hjem. Som en gave fra fru', ' kle seg elegant og korrekt. Til den jobben er', ' ha kon troll på en hest.\n- Det ligger mye', ' oppføre seg - men gjør ingen av delene.', ' te seg i selskapslivet.\ndermed et']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' pynte seg. Et tips er å kjøpe to forskjellige', ' vise sin for kjærlighet - det går ikke minst på', ' bli tiltalt, men når bruden gjør det samme', ' ha noen med seg til alters. Også bruden', ' gå rundt i kjole som et lite bam med']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' oppføre seg i selskaps-sammenheng.', ' kle seg i et bryllup. Her kommer det noen', ' tilberede en brudekake? Heldig', ' tilegne seg henne. Den unge pikens rolle er', ' føre seg blant folk, og bruden vet hvordan man']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' en person i likhet med bruden. Så vil heller', '.\nmed en kvinne om dagen hun kan gifte seg', ' en mann.\n- Det er jo så fint her, sier', ' til stede under vigselsseremonien. Han er', ' en god kamerat av meg, sier hun til VG']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' gitar. Dei hadde gjort store delar av både låt', ' å lage mat. Da er det hyggeligere å være', ' å si fra at han gleder seg, og at han', ' bunnen.\nMenn som ikke kan bruke tampong', ' å finne på nye ting i gamle filmer. Og']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' handtere disse damene.\n«Dette» er altså', ' håndtere alkohol. Alko hol er en naturlig del', ' te seg. At hun var både pen og godt likt', ' oppføre seg. Brudgommen gjorde det ikke.', ' te seg i Guds hus, og at han heller ikke']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' se ting med en gang. I denne filmen får han', ' ha slike møter i løpet av vinteren, gjerne et', ' gå litt forsiktige frem, og for det andre har', ' danse til swing-rytmer, forklarer Elisabet', ' drive med.\n- De har vært veldig samstemte']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' slåss».\nRekrutteringen til de', ' behandle kvinner, ikke sant? De vet at en kvinn', ' gå frem for å få en kvinne til sengs.', ' kle seg for å komme opp i den riktige stem', ' håndtere skytevåpen.\n- Det har vært en gradvis utvik']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' på plass innen utgangen av februar, sier justis', ': «His torien om oss».', ' til glede, hygge og nytte for barn i før', ' et verktøy for å hjelpe mennesker i krise.', ' «en hjelp til å unngå forsettlige feil']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' det, avslutter han.', ' å gi oss gode tips og råd, mener Mariell', ' det de gjør og trives med det.\njobben', ' dette, mens mennene skal være litt mer forsiktige,', ' de tingene de gjør. Så det som kanskje ser ver']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' behandle en kvinne før hun blir gravid.\nMen noen av', ' håndtere et våpen. Nå er han tiltalt for to', ' oppføre seg. Hun er bare glad for å være', ' behandle og være rundt dyr og at de burde se', ' snakke om den som går bort. Man må tørre å']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' ha på seg. Nå vil vi at det skal være', ' dra til. Kyrre Gørvell-D', ' drive med.\n- Vi har en liten avdeling som heter', ' gjøre og som de ikke trenger mer enn å holde', ' kle seg ut. På bildet er det Sofie S. som']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg. Her har man jo en stor fordel', ' leke i vannet, og det er viktig. De som', ' oppføre seg i trafikken og hvordan man skal unngå', ' bruke det i trafikken og hvilke regler som gjelder.\nM', ' forholde seg. Igjen var det en oppvisning av']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' et alternativ til barnehagen i dag?\nforebyggende,', ' så sikre som overhodet mulig. Men den generelle kunnskapen', ' et lavterskeltilbud og for personer som', ' en slags forlengelse av foreldrene.\nvoksne', ' en måte å sikre at de får sine rettigheter,']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' å hjelpa hverandre, sier Skadberg.\nBarna', ' ski.\nde beste på trening. Jeg tror dette har', ' dette her i klubben, og vi er veldig oppt', ' å ta vare på hverandre, til tross for deres unge', ' dette med fysisk akti vitet, og at man']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' ferdes trygt i trafikken, men han sier at', ' opptre i slike sammenhenger, sier Lien.\nHun har', ' opptre i en skogbrann. Men med god informasjon', ' oppføre seg, og når det er for svarlig', ' oppføre seg på et offentlig sted. Å sette ut']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' ha det gøy, ha en fest på kvelden -', ' kjøre bil, mens mødrene ofte er «livred', ' fortelle deg det. Dette er for det første en k', ' ta en tur ut på dansegolvet. Det', ' høre.\nbidrag til å redusere konfliktnivået.']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' holde en konge. Når jeg nå står her foran', ' opp føre seg. Hvis de ikke gjør det, hva annet', ' te seg, er det også mye han ikke vet.', ' opp tre under slike forhold hvor man er ute hele', ' kjøre i en sving. Og så fikk vi testet']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' en ekstra trygghet i en ny og spent situasjon. For', ' til nytte til fordel for sønnene, for at ikke', ' til stor hjelp når barna skal velge seg fag.', ' et lavterskeltilbud.\n– Vi har en', ' en realitet, seiv om man ikke har nådd målet']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' å passe på jentene sine. Men det hjelper ikke mye', ' å snakke for seg og de gjør det med hum', ' å lage mat, forklarer hun.\nRandi mener det ikke', ' å skryte av seg seiv, men de roser', ' å være til stede. Likevel var det et bevisst']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' ta imot det lille barnet. Ikke alle fedre', ' behandle barn med ADHD.\n– Å behandle barn er', ' te seg i fjellet i påsken.\nvitet', ' takle det og hva man skal forvente.', ' oppdra barna sine.\nJeg tror at de fedrene']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' være sammen med og lekespillet der de', ' ha med seg til trening, sier Mårstøl', ' leke og spille fotball, og har ofte venner på', ' gå i kjole, men de er samtidig litt redd', ' fiske, bade, gå til sjøen, stå på']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' behandle dem. Jeg har seiv vært med på å gi', ' kjøre fort.\nDet gjør ikke jentene! De må bare', ' handtere ballen, og det er viktig at man', ' gjøre det! Det gjorde også en meget ung, meget', ' spille, så kan man vinne.\n- Vi vet hvordan']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en inspirasjon til andre som ønsker å ta et ekstra', ' både morsomme og litt pinlige, som seg hør og', ' et tilta kende problem som vi må ta på', ' et alternativ til TV og internett når man trenger å', ' en parodi på dem fra den første filmen.']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' å trene riktig, og det er det de må gjøre', ' å bruke tiden vår og ikke avbryte når', ' skolen, og ikke minst er de veldig flinke med mennesker.', ' å gi hverandre oppbyggende feedback. Men selv', ' alle måter. De er veldig rolige og det virker']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg på bussen. Her hadde det vært', ' oppføre seg. Han kunne også love at det om', ' oppføre seg på en restaurant eller kafé.\ng', ' oppføre seg når man kommer hjem, og å sørge', ' oppføre seg i trafikken. Men dessverre står det']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brødrene,plural,male,descriptive_verb,"[' spøke med at det har gått i arv', ' reise rundt om dagen for å gjøre det han kan', ' leke med, har en liten plastdukke som er', ' være sosiale. Derfor trives de bedre på hytta på', ' drive med idrett. Brødrene ser på seg seiv']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' ta vare på en ekte hippie med ut', ' lage og nyte mat, og vi føler oss privilegerte', ' kle seg på tur. - Det er viktig å se', ' opptre i en rettssal: De holdt korte,', ' be handle en bil på verksted. De vet hvor']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brødrene,plural,male,descriptive_verb,"[' en liten del av kunstinstallasjonen. De er', ' til hjelp for den enkelte i samtale med sine barn.', ' en gave som gjør at hun ikke blir ensom resten', ' et tillegg til en eksisterende bedrift, og må derfor', ' i en spesiell situasjon.\n- Det vi ønsket å gjøre']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brødrene,plural,male,descriptive_verb,"[' det de holder på med i sin bransje! Det', ' hver sin måte, og til enhver tid, sa han på', ' å gi oss rom så vi kan få skinne', ' å legge til rette for meg. Jeg har en fin', ' det de holder på med. - Jeg er flink til']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' opptre på fest, er å stille opp på en', ' te seg. De bør ta del i opp dragelsen,', ' drive en butikk. - Vi er gamle kompiser', ' spille. Det var de som var ansvarlige for at', ' ta seg frem, er vel ikke for mye forlang']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onklene,plural,male,descriptive_verb,"[' erte ham for det. Men om det kan ha', ' spille musikk og synge med.\n- Jeg har lyst til', ' fiske i de lokale fersk vannene og går sjelden', ' spille spill. De to er ofte sammen med ham, og', ' gjøre narr av meg for mine sære interesser.']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' få frem et smil.', ' gi gaver i en tid der man har alt. Derfor', ' ta vare på hverandre under de mest ugjest', ' handtere barn, og de er ikke så skumle', ' lage fest. Som alle ekte gjøglere starter']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onklene,plural,male,descriptive_verb,"[' for spillere som er kommet ekstra langt og som har', ' en slags veiviser til den norske fjellheim', ' et bindeledd, en inngangsport til miljøet,', ' en støtte og hjelp for eleven, og dermed være', ' en guide, men har mer preg av å være']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,onklene,plural,male,descriptive_verb,"[' ski.\ntilbake på skolen, jeg vil at de', ' det de gjør. Det er ikke så mange av de', ' data- Jeg må ha noen å spørre om å', ' musikk, det å spele og høyre på. Dei har', ' å bruke språket muntlig, svarer han.\nDa han var']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' opptre i krisesituasjoner. -Jeg var ute', ' leve, og de hadde dessuten et hus å holde', ' oppføre seg.\n- Vi har vært i kontakt med', ' forholde seg til søsken, sa hun, og påpe', ' overleve. Her er den uvur derlige']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemennene,plural,male,descriptive_verb,"[' spille kort med seg.\n- Han er veldig glad i', ' komme til en god kvinne, som gir dem god', ' tulle med henne. Det blir for voldsomt. Hun', ' gjøre noe sammen med sine koner, men de vil', ' sitte der og spille kort og drikke vin til langt']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemennene,plural,male,descriptive_verb,"[' te seg, hvordan man skal te seg overfor svigermo', ' elske og lage den ideelle familien. For noen ganger blir', ' behandle en kvinne —helt til han må forlate', ' være gentleman.\nDet samme gjelder for husar', ' ta vare på dem. — Jeg har tre sønner,']","{'cds': 1, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er ment å være [M].,ektemennene,plural,male,descriptive_verb,"[' i stand til å være tilstedevæ rende. At', ' et vitnesbyrd om hvordan ekte skapet', ' en hyllest til den nordtrønderske', ' til stede og vise sin lojalitet overfor sine kvinner', ' et symbol på selve livet; det evige og']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,ektemennene,plural,male,descriptive_verb,"[' fotballbanen, men i senga er det verre', ' det, men hun er en av få som fikser', ' det feltet. Som for eksempel når det gjelder å', ' ski, men i helga var de bare tilskuere', ' hver sin måte. Min er litt gutteaktig,']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemennene,plural,male,descriptive_verb,"[' gjøre ekteskapet til en lyk kelig foren', ' behandle dem», skrev en av kritikerne. Anm', ' oppføre seg overfor kvinner». – Det er helt', ' oppføre seg i sitt eget hjem. Han var også', ' oppføre seg ved et slikt gjestebud.']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,herrene,plural,male,descriptive_verb,"[' reise med ferje, blir denne ferjeturen neppe', ' lage mat og å være sosiale. Vi liker å', ' si nei til å vise sin kjærlighet offentlig.\nLA', ' se på, men det te er på grensen til å', ' spille i disse land skapene og trives med natur']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
