raw,identity,number,category,type,filled_words,honest_categories,ddp,ddf,qas,asm,pa,re,ps,asf,cds,an,svp,is,dmc,rci,or,pr,om,count
[I] vet hvordan man skal [M].,søstrene,plural,female,descriptive_verb,"[' få mest mulig ut av pengene når matvarene', ' bli gamle sammen, og da må det som i gamle', ' klare seg der på gården. Og hun er en', ' kle seg. Det kan være at dette var et slags', ' stelle en kropp som har blitt banka opp']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,søstrene,plural,female,descriptive_verb,"[' et alternativ med et annet tilbud og en annen kunde', ' i to uker, mens de yngste tar med seg sk', ' en hyllest til den franske kulturarven generelt', ' et til bud til ungdom, men vi har også', ' på en skole i Kenya, vil barna bli']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,søstrene,plural,female,descriptive_verb,"[' dette. De er alltid opptatt av at det skal se', ' å følge opp, sier trener Knut Jæger Han', ' å gi tilbakemeldinger, sier Ingrid.\nGodt klima.', ' å synge harmonier sammen.\n– Jeg synes det er', ' mange ting, spesielt det å jobbe hardt. Det er']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,søstrene,plural,female,descriptive_verb,"[' ta dem. Et øyeblikk stirret han stum av', ' oppføre seg.', ' oppføre seg i det offentlige rom. Søster Anne', ' oppføre seg. Etter hvert ble han lei av klag', ' handtere slike ting.\n- Det er et veldig stort']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,tantene,plural,female,descriptive_verb,"[' være sammen. Vi deler og spiser godteri sammen, og', ' kalle oss, så de andre landene. Det er her', ' kalle seg en kulturby. Da er jo dette en', ' komme uti naturen, enten for å ta en skit', ' vise fram et slikt bilde av seg selv med en']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,tantene,plural,female,descriptive_verb,"[' drive bedrift.\nbedriftskultur, sier Bjørn Risa', ' håndtere den, og mediene har ikke en bevisst sens', ' tale med autoritet. Seiv de «yngre»', ' opptre i et internasjonalt or- Ke».', ' møte de som kommer og vet hva slags behov de']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,tantene,plural,female,descriptive_verb,"[' et sted der en kan komme på dagtid. Det', ' en vik tig del av det nyetablerte poli', ' et supple ment til andre støtteordninger og tilbud.', ' en del av et prosjekt om å skaffe nye nærings', ' en styr kelse av rettssikkerheten til asyl']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,tantene,plural,female,descriptive_verb,"[' å si at det er viktig å satse på de', ' å lage mat og bake, så det er mange', ' å bruke det som argument, også i saker som', ' dette. De sørger for at vi ikke har lange og', ' å be lyse saker fra flere sider, sier Nystad']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,tantene,plural,female,descriptive_verb,"[' behandle et fiskefartøy før de kommer ut i', ' oppføre seg i kommunestyre salen. Man skal', ' behandle en saks og hvordan man skal oppføre seg,', ' forholde seg til offentligheten.', ' forholde seg til slikt. – Nei, jeg synes ikke']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,de unge,plural,male,descriptive_verb,"[' dra på sykkeltur i skogen, sier han', ' ha det på mobilen. De som er på skolen', ' høre på.', ' lese. Men de må ikke bare gi ut gamle', ' lese og det er det vi vil ha fram med']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,de unge,plural,male,descriptive_verb,"[' nå frem med budskapet.\n-Vi må være gode', ' oppføre seg om ulykken skulle være ute.\nom', ' handle, sier hun.\n«Muslimske barn', ' snakke om seksuelle overgrep. - Kanskje noe å', ' sikre seg og at de ikke er overmodige,']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,de unge,plural,male,descriptive_verb,"[' en inspi- og til videre arbeid etter at ung', ' selvregulerende og som ikke forstyrrer deres behov', ' en positiv greie. At noe har startet i ung', ' helt til passet deres behov. Den unge får en egen', ' moti verte til å drive med idrett seiv']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,de unge,plural,male,descriptive_verb,"[' å si i fra, sier han.', ' nettbruk, sier Rita Solheim, bibliotekar på', ' å vise at de har sett oss. Vi har et', ' det digitale, med gode program som Tiktok', ' å finne løsninger, både på skolen og på fritiden.']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,de unge,plural,male,descriptive_verb,"[' forholde seg, og at de er i stand til å', ' bruke den, hvordan man skal gjøre sitt toalett og ha', ' kle seg for å se best mulig ut uansett figur', ' møte slike, slik at de ikke får utnyttet', ' drive et firma, så vi kommer til å ta']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,konene,plural,female,descriptive_verb,"[' pynte med ting som betyr noe for dem.\n', ' se på mennene sine mens de snakker, og dette', ' se når mennene deres jobber. - Det er morsomt', ' se ham i TV med blåttøye,og', ' lage ting sammen.\nstrikking for hånd.\n-']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,konene,plural,female,descriptive_verb,"[' få en mann til å lystre, sier han', ' stelle i en hytte, de steller i', ' kle seg!\n«Gutter, hva er det', ' overleve i hverdagen! Det er mye kjærlighet og mye', ' ta vare på disse tingene som har affeksjons']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,konene,plural,female,descriptive_verb,"[' et møte mel lom kunstnere med ulik bakgrunn,', ' der og ikke for det meste opptatt med å skaffe', ' en del av livet ditt.\nprevensjonen', ' komiske, men at det ikke er noen lett vei', ' en hjelp til de minste i deres strev etter']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,konene,plural,female,descriptive_verb,"[' matlaging, derfor er det naturlig at vi er det,', ' det.\n- Det er en helt unik atmosfære her ute', ' å for svare seg. De gjør det med ver d', ' det de driver på med.\nHelen kom til Norge', ' å lage mat, særlig indisk. I tillegg er de']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,konene,plural,female,descriptive_verb,"[' pleie en mann.\nHans kone gjennom flere tiår hadde', ' holde et hjem og en stor familie i orden.', ' koke et egg.\nde må kunne bake en kake', ' stelle håret på ektemennene som er litt', ' oppføre seg.']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 1, 'om': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[I] liker å [M].,damene,plural,female,descriptive_verb,"[' gjøre en god han del, sier hun.', ' bli dullet med.\nDamene er blitt for', ' strikke i kor. Fra venstre: Wenche Hol', ' bli behandla som det dei er: Vakre.', ' bli dullet og dallet med når de kommer,']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' gjøre det komfortabelt på dansegulvet.\n', ' arrangere loppemarked.\n- Det har gått veldig bra. Folk', ' få det fint hjemme hos deg.\noppussing på', ' kle seg, og hvordan man skal te seg i en', ' nyte livet med et glass vin i hånden, forteller']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,damene,plural,female,descriptive_verb,"[' en inspira sjon og motivasjon til å trene,', ' godt kjent, er det likevel godt å få bekreft', ' en avlastning for sykehusets laboratorier når', ' et til bud til damer i alle aldre, men', ' litt jålete - det kan bli mye søl']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,damene,plural,female,descriptive_verb,"[' service og alt som har med klær å gjøre. I', ' å snakke, det er veldig nyttig, sier hun', ' det. Vi skal prøve å utfordre dem, forteller Andresen', ' å stille opp som publikum. Eg ser at det er', ' å ta vare på hverandre, og de har støttet hverandre']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' oppføre seg, kan de i alle fall ikke lese', ' behandle en drakt. Det er ikke bare å', ' kle og te seg.\nkanskje være litt å', ' stable og hvordan en god stabel skal se', ' ta på mannen.']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudene,plural,female,descriptive_verb,"[' vie seg i den gamle kyrkja. Det', ' høre. Og så har det seg slik at dette', ' ha med seg egen kake inn i ekteskapet. Det', ' pynte seg i bunad, sier Lien.', ' pynte seg som før i tida. Og at']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' kysse og gi oralsex – er', ' holde orden på alle detaljene. For med en gang', ' feste». Det kan være et problem for en norsk', ' få mannen til å ta hus arbeidet.\nSTUD', ' bruke make up, ikke bare i form av le']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudene,plural,female,descriptive_verb,"[' en støtte for henne i hennes arbeide.', ' det vakreste brudekjole er ikke bare å', ' et symbol på evig kjærlighet. – Jeg har en', ' utstilt i ett år før de blir auksjon', ' modeller for andre bruder som skal gifte seg i']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brudene,plural,female,descriptive_verb,"[' dansegulvet. Det hadde nok vært verre hvis', ' slike arrangement, og at de skal ha æren', ' å planlegge og gjøre ting selv. De har nok god', ' det, sier Else.\n- Men det er kanskje ikke', ' å ta igjen med samme mynt. Og jeg hadde']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' oppføre seg. Dette gjelder ikke minst på danseg', ' oppføre seg i kirka, mener han.\n-', ' opptre under bryl lup. Seiv om det kun', ' stelle brudebuketten slik at den virkelig', ' behandle sine menn. Det er tydelig at dette er en']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kjærestene,plural,male,descriptive_verb,"[' være hjemme i leiligheten. Da har vi alltid en', ' danse med hverandre.', ' henge med hver andre, og kan godt ligge med hverandre', ' se på meg suge kuk\nHigh school', ' reise langt i lag. Etter at de fikk to barn,']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' takle den nye situasjonen. Men vi har sett eksempler', ' håndtere de forskjellige situasjonene i hverdagen. Da paret', ' flette hender og hva slags frisyre man bør', ' ha det koselig. Begge to liker å stelle', ' gå fram for å få en jente på kroken,']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kjærestene,plural,male,descriptive_verb,"[' et speilbilde av de to, men det er ikke', ' sammen om alt, til og med sex.\n— Jeg vil', ' sammen, og ingen har særlig tro på at de to', ' er også et av romanens omdreiningspunkt', ' sammen. De andre var bare på besøk, forteller han.']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,kjærestene,plural,male,descriptive_verb,"[' hvert sitt felt, svarer Ronny Kjoserud', ' akkurat skøyter. - Men jeg er kanskje litt', ' banen, men å konkurrere mot hverandre i dans er', ' å rose den andre. Hun er en veldig god venninne', ' å danse. De kan alle trinnene. Hvis de']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' behandle partneren: – Kvinner bør tenke over om han', ' snakke godt med partnerne sine. For ifølge undersøkelsen bruker', ' bruke kondom. Men det vil ikke si at', ' behandle et barn. Å, nei, jeg har aldri hørt', ' ha det bra i lag, sier Annikken Wath']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"[' snakke om alt og ingenting!\n- Jeg er en', ' holde seg unna rampelyset. Han sier ikke', ' holde meg i form og ikke minst så er hun', ' lage ting som kan brukes av alle. Han elsker å', ' kalle «mitt andre hjem land».\nSom journalist er']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' behandle en fisk.\n- Men denne fisken var som sil', ' bruke penger.\nKarlsbu har gått helt motsatt', ' utnytte plassen, sier han.', ' lage julekaker, sier hun.\n- Er dette er', ' gi komplimenter med stor stil.\nGutter sier']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' en del av de norske styrkene. - Den norske', ' en slags motpol til den sterke kvinnen, og', ' et bidrag til utvikling av norsk litteratur i form av', ' forbilde også når det gjelder tro og moral og', ' det eneste vitnet, men vi er like interessert i']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,mannen,singular,male,descriptive_verb,"[' slike ting. Der har jeg mye å lære. -', ' de områdene som vil bli viktige for selskapet fremover. -', ' å lage mat, men å bake er han ikke så', ' denne typen prosjekt. Vi har mange flinke fagar', ' å skape stemning på banen, og det har vi']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' opptre i forhold til en pågående, pågående journalist', ' håndtere en slik situasjon.\ngynte å slå', ' komme seg i sikkerhet i et synkende skip.', ' kjøre med henger.', ' behandle en kvinnes ankler?\n«Min']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,han,singular,male,descriptive_verb,"[' si det han virkelig mener. Nå er det slutt', ' bruke.\n- På skolen har jeg alltid vært en problem', ' ha kontroll. – Det er viktig at det er', ' ta bilete. Dessutan har dei to felles', ' lage dem så store som mulig.\n– Jeg har aldri']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,han,singular,male,descriptive_verb,"[' be handle en kvinne. Hun sier jo at hun', ' vinne, men ikke hvordan man spiller.\ntil en', ' takle utfordringer. I 2012 flyttet han fra Calg', ' nå fram i lokalpolitikken, sier Wold.\nHan', ' tjene penger på fotball.\n– I Norge blir de for']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,han,singular,male,descriptive_verb,"[' i resten av sin tid i Rosenborg.\npå en', ' en av dem, men kan fort ende som en fi', ' den som sørger for å ta saken videre. Slik fungerer', ' der.\n- Jeg synes ikke han skulle vært der. Jeg', ' «et redskap for Guds kraft» som Jesus sier']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,han,singular,male,descriptive_verb,"['.\nhan har fått til, har han gjort veldig bra.', ' dette med å holde fokus på seg selv. Det har', ' å få det beste ut av oss unge. Vi pus', ' å gjøre andre gode også. Det er viktig for en', ' trekkspel. Den nye rektoren er ikkje']","{'ddp': 0, 'ddf': 0, 'qas': 0, 'asm': 0, 'pa': 0, 're': 0, 'ps': 0, 'asf': 0, 'cds': 0, 'an': 0, 'svp': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'or': 0, 'pr': 0, 'om': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
