raw,identity,number,category,type,filled_words,honest_categories,ddf,cds,or,ddp,qas,pr,pa,re,rci,asm,dmc,is,asf,om,ps,an,svp,count
[I] er veldig god på [M].,faren,singular,male,descriptive_verb,"[' ski, men han har vært litt uheldig i de', ' fotball og har vunnet både Premier League og EM,', ' det. – Jeg synes det er fint å prøve å', ' å lære bort. FOTO:\n– Det var utru', ' dette og eg er veldig lærevillig, seier Em']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,faren,singular,male,descriptive_verb,"[' behandle en pasient. I stedet blir det ofte kvinnen', ' behandle slike dyr. - Denne her gikk løs på et', ' handtere en hund i forhold til en hest.', ' gå frem. Forleden dag var det en småjente', ' oppføre seg når man går i byen.\nfar']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,sønnen,singular,male,descriptive_verb,"[' løpe er det ikke unaturlig at de gjør', ' være hos henne. Her har de et sted å leke', ' være ute, men hun går sjelden langs veien for å', ' være med på alt det familien tar seg til ute', ' spille fotball og å spille spill hjemme. Han har også']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' ta vare på seg selv. I så måte synes jeg', ' føre seg og oppføre seg som en herre.', ' behandle sin far. Dessuten er han ustyrtelig', ' lage en god pizza. Han kan til og med', ' te seg på isen, forklarer han.\nRundt om']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,sønnen,singular,male,descriptive_verb,"[' oppda tert på de forskjellige idretts gren', ' en del av den store fortellingen «Øyer', ' at han har en alvorlig sinnslidelse og', ' et lite spark bak.\n- Forhåpentligvis kommer han', ' en hevn mot hans far, som aldri kom over']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,sønnen,singular,male,descriptive_verb,"[' gitar, men det er visst jeg også.\ntil', ' å stille kritiske spørsmål og er flink til å vurdere', ' sitt instrument, så jeg er overhodet ikke nerv', ' gitar, og de hadde så lyst til å spille', ' skøyter, men vi synes det er feil at']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,sønnen,singular,male,descriptive_verb,"[' forholde seg en slik si tuasjon. Han kunne ha', ' behandle en bil.', ' lage en kopp te. - Om du hadde lyst', ' oppføre seg i retten.» Hun fikk til', ' te seg i situasjoner som ikke er helt etter bok']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gutten,singular,male,descriptive_verb,"[' holde på med.\ndriver med friidrett. Han', ' ha ting å gjøre. De setter sine planer, men', ' gå på ski, og om vinteren går han mye', ' være ute. Men så lenge en bare skal sove der', ' snakke om følelser, men når han er med venner']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' få et godt resultat. - Jeg gjør mitt beste,', ' behandle en motorsykkel, sier Kjell Kauger', ' te seg som gjest, forteller den sprudlende', ' oppføre seg, og man skal aldri bryte seg på', ' holde i fisken.']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gutten,singular,male,descriptive_verb,"[' klar til seriestart.\n- Dette er som en', ' den mest «voksne» av karakterene.', ' et forsøk der det eksperimenteres så mye at det', ' en del av, sier Lien. Hun legger til at', ' til støtte for barnet ved å gi omsorg og for']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gutten,singular,male,descriptive_verb,"[' å beskrive følelser og nyanser av følelser når han', ' det han gjør, og han utvikler seg hele veien. Jeg', ' skyting, men føler han må bedre kondisen for', ' å skjule følelser, sier moren til den ene av', ' å være alene på tur og er vant til å']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gutten,singular,male,descriptive_verb,"[' oppføre seg i et boligfelt. Det er', ' gå fram når man skal haike. Og så', ' opptre.\nomgang uten å protestere.\nv', ' oppføre seg mot andre mennesker.\nJeg vet ikke om', ' oppføre seg overfor de eldre. Er det virkelig']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,broren,singular,male,descriptive_verb,"[' reise rundt og spille gitar, slik en ser ham', ' leke sammen. Det er morsomt å være så nær lille', ' gå opp i håndstående for så å kaste seg', ' gå til og fra arbeid, og ofte bruker de sykkel', ' drive med sport. FOTO:\nde med det']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' gå fram til de tre siste punktene. Her er', ' tømme dem. - Det er et helt nytt system', ' gjøre det? Men hun må ha vært sikker i sin', ' skaffe seg mat. En av de tingene jeg husker aller', ' oppfø re seg på fest.\nHan fikk vite om']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en støtte spiller i etableringen.\nDETTE SK', ' en «dug nadsjobb», altså et', ' en viktig brikke i en helt ny satsing på', ' med i to episoder til før han får spark', ' et alternativ til eksisterende og lignende bygg i byen.\n-']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' å spille på slurva og nappe med', ' langrennski, og da må jeg jo bli god', ' å lage fine ting av. – Han er veldig flink', ' alle distanser, sier Maiken.', ' dette, sier hun. Etter tre år på Stend er']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg i de fleste situa sjoner.', ' bruke en mobil. Det var jo han som hadde', ' behandle en skremt hest.', ' oppføre seg overfor en kvinne som er forlov', ' behandle en penn. Man skal bruke begge sider,']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' kjøre traktor, og at bestefaren liker å hog', ' se fotball, mens hun selv har andre hobbyer.', ' være aktiv, men ikke for aktiv til å ha', ' være med på turer, også gå på jakt og', ' si.\nvært hjemme hver eneste dag siden jeg']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' være slem mot noen han er glad i.\nM', ' håndtere slike situasjoner, men samtidig så kjenner en ikke', ' bruke våpen. Han ble arrestert i for r', ' snakke på TV.\nTom er opptatt av å ha', ' få i stand en dialog. Til og med en']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' et lite puff for å få dem til å', ' i fem år, med mulighet for forlengelse.\nI slutten', ' et verktøy for videre arbeid.', ' et viktig vitne under rettssakene. – Vi hadde', ' med som kjentmann og guide i forbindelse med jakt']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' å gjøre ting enkelt. – Det går veldig fort i', ' å lære bort. Han får mye hjelp av han nå', ' både å lage mat og bake. Det var han', ' å laga mat. - Maten er ikkje så viktig,', ' «å selge inn» sine egne ideer, og']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' opptre som storebror. Han sa at han', ' unngå å bli forkjøla.\nTirsdag morgen ble en', ' sikre barn i bil, men valgte heller å sette på', ' handtere en slik situasjon, men så er ikke', ' handtere en skadesituas jon, sier']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' pynte med fargerike lykter i hagen om', ' overraske meg med de vakreste blomster. Men jeg', ' dra henne i flettene om morgenen.\n– Håret', ' gå på tur. På vei inn i skogen finner hun', ' gå lange turer i skogen.\nskogen. Da kan']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' behandle et våpen, men en av de to', ' elske en kvinne.\nlære henne å kjen', ' handtere en sce ne og kamera.\n- Det', ' gå et skirenn. Så jeg tror ikke', ' forføre en dame.\n- En mann som vet hva']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' den man vil gå til med hva som helst. Det', ' en av flere løsninger på dette. Det er den ikke.', ' en del av. På veien kan det hende at noen', ' når en går på jobb i dag, blir det enda', ' en formildende faktor i forhold til straffen']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' å lage mat, så dei har kvarandre på det', ' å finne roen. Det er en god motvekt', ' å ta seg av sønnen og alle andre utfordringer som', ' å lage mat, så de deler på oppgåvene,', ' det visuelle, mens Sissel er en kreativ type']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' opptre, som blant annet å unngå visse matret', ' håndtere en slik situa sjon.', ' håndtere et gevær. – Vi trente ikke så', ' ha på seg den lille sorte. Jeg hadde aldri', ' behandle sin ektefelle, svarer han: – Det synes']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' ta seg en kopp te og lese litt innimel', ' gå tur hver morgen, helst gjennom skogen til vannene', ' tro – og som har vært en slags grunnregel', ' være der det skjer.\nhan var på befaring', ' snakke med vakre kvinner i en avslappet at mos']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' takle alt fra det hverdagslige til det formelle.', ' behandle sin kvinne på en helt spesiell måte. Men det', ' sette pris på en kvinne, forteller Marianne.', ' gi plass til andre når man er i butikken.', ' ta vare på sine omgivelser. Vi må få flere']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"[' en slags motpol til mansplaining, som', ' en høflig og velkledd person. På', ' en støtteperson for de unge spillerne vi har. Det', ' en kontrast til den over seksualiserte manns', ' en hyllest til den klassiske herrebutikken, og']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' ski og får vist meg hvordan vi skal skøyte', ' å lytte til kvinnen.\n- Er det en fordel å', ' å forføre kvinner, forteller Gert Nygårdsh', ' å se hva folk trenger og når de må ha', ' å se det beste i andre – og det verste']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg med en pike i den alderen hun', ' kle seg i slike situa sjoner.', ' holde en høflig tone seiv om man er', ' oppføre seg - men gjør det slett ikke. Han', ' oppføre seg før man tar på seg et slikt']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' feste, og for ikke å skuffe forlover', ' kle seg i sort - Bryllup\nbrudg', ' bli dulla med når dere to skal på date', ' være tidlig ute med sitt fri eri, men når', ' gå rundt i kjole noen ganger. I dag har han']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' kle seg i kirken...\n- Nei, nei! Det', ' kle seg i et bryllup. Her kommer det noen', ' få den beste bruden; han velger den kl', ' håndtere en brud som får panikk om natten. Han', ' føre en brud over gulvet. Men dette med val']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' en person som vet å ta var på, verdsette', ' en ridder, den ene dagen hun skal gifte seg', ' på bryllupet sitt? - Det hele kommer an', ' den som er i full kontroll over de fleste forhold', ' en god leder, sier han. Han sier at brudg']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' detaljer. – Vi har holdt på med dette i', ' å lage mat. Da er det hyggeligere å være', ' å si fra når han synes noe ikke er gre', ' å kurtisere folk og få folk rundt seg', ' å finne gaver. Det har blitt både tur til']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' handtere en brud. Etter seremonien overra', ' håndtere en brud.\nhadde han vært litt mer oppmerksom', ' te seg på date.\nDet er også et godt tips', ' oppføre seg. Brudgommen gjorde det ikke.', ' føre seg på et slott. - Jeg har da']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' se kvinner med store bryster,» sier hun med', ' ha en kvinne i huset som stel ler for', ' ha litt for store klær. På et par år', ' danse til fengende rytmer, forklarer Elisabet', ' drive med.\n- Er dette en livsstil eller en hobby']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' komme seg ut av knipen. Det står mellom', ' lage show.', ' gå frem for å få ned kostnadene. I en', ' få en motor til å gå. Og vi lærte masse', ' håndtere det. Derfor er jeg ikke urolig over den']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' på plass sommeren 2011.', ' med å utvikle og gi råd til styret, sier', ' til stede en periode i forvissning om at', ' et verktøy for å støtte opp under fredsprosessen.', ' «en hjelp til å unngå forviklinger og']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' det, avslutter han.', ' å gi oss gode tips og råd, mener hun. Selv', ' hjemmebane. De trives med sin egen matlaging,', ' dette, mens de norske ikke skjønner hva jeg snakker om.', ' de tingene de gjør. Så sånn sett er det mye']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' behandle en kvinne før hun blir gravid.\nMen noen av', ' håndtere et våpen. Nå er det slik at jeg', ' oppføre seg. Hun var bare glad til.\nover', ' behandle en kvinne, som ikke kjenner norsk kultur, sier', ' unngå overfall. Nå har en av mennene -']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' være med på. Mange vil gjerne at det skal være', ' dra til. – Vi har ikke snakket så mye om', ' drive med.\n- Vi har en liten avdeling på et', ' gjøre og samtidig ta bilder som sier mest mulig om', ' gå på ski? Hvis du er glad i å']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg ved en brann eller en ulykke.', ' kjøre i rundkjøringen på Batnfjordsø', ' oppføre seg i trafikken og hvordan man skal unngå', ' bruke det i trafikken og hvilke regler som gjelder.\nM', ' forholde seg. Igjen var det en fordel å være']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
