raw,identity,number,category,type,filled_words,honest_categories,cds,rci,pr,ps,asm,is,or,svp,pa,asf,om,qas,ddp,re,dmc,ddf,an,count
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' kle seg på en første date, må du gjøre', ' kle seg - Readymixinc.com\nEn brud', ' kle seg for å stå opp til parade og', ' kle seg - Bryllup - Kvinneguiden Forum', ' håndtere en brudgom – Astrologi\nFor']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' en person som bare vil gjøre noe for bruden.', ' en brudgom eller brudgom, og være', ' en mann i et bryllup, så menn som ønsker', ' den som er i forkant av bryllupet planlegging .', ' en god vert for kjæresten hans. Han bør også ta']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' gitar, det skulle man ikke tro med tanke på', ' å lage mat. Da er det hyggeligere å være', ' å si fra at han gleder seg, og at han', ' gitar, og da fant vi ut at vi rett', ' å finne fine gaver til bruden – han er']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' handtere ekteskapet sitt. – Det å gifte seg', ' håndtere alkohol, så han ikke ville bli et problem', ' te seg på date.\nDet er også et godt tips', ' oppføre seg. Brudgommen gjorde en feil', ' reagere på slike situasjoner - og spesielt om man ønsker']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' se kvinner med store pupper og rumpe, sier', ' ha en finger med i spillet når det gjelder.', ' ha litt lys i hjemmet og for det meste henger', ' kjøpe seg en bil, mens menn i stor grad velger', ' spille på odds. Det ser vi av hvordan de']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' kle seg i den australske sommeren, og', ' behandle kvinner, og så er han jo så vakker,', ' gå ut, hvordan å gå ned trappen, hvordan å', ' kle seg for anlendingen. Og de vet å', ' håndtere skytevåpen | Cultural Care Au Pair']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' en ren provokasjon - og muligens også et', ': «Hvis du går eller kjører eller sykler eller', ' til passet en verden i stadig større endring, mener', ' et verktøy for å støtte opp under de overordnede målene', ' «en hjelp til å unngå forveks ling»']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' å ta med matpakke, mens kvinnene handler masse', ' å stille opp for laget, seier han.\n— Det', ' å se ting fra forskjellige synsvinkler og', ' dette, mens de andre ikke skjønner bæret. Vi prøver', ' de tingene de gjør. De er veldig sterke i over']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' behandle kvinnfolka, for det er faktisk noen av', ' håndtere et våpen. Nå er det for sent,', ' oppføre seg.', ' behandle og være rundt jenter og sånn. Da burde', ' snakke om disse temaene, slik at de blir forstått']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' ha på seg. Mange vil gjerne at det skal være', ' dra til. Kinoen er ofte veldig dyr i', ' drive med på hytta. Her er det full rulle', ' spille og drive med musikk er det ekstra gøy når', ' kle seg ut. Da inviterer de til karneval']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg. Her har man jo en stor fordel', ' leke i vannet, og det er viktig. De har', ' oppføre seg i trafikken og hvordan man skal unngå', ' bruke det i trafikken og hvilke regler som gjelder.\nM', ' forholde seg. Igjen er det en fordel å være']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' litt annerledes, og å gi noen av barna litt', ' et til bud, og at det er frivillig å', ' til stede på mø tet.\nLærerne ble først', ' en slags forlengelse av den eksisterende barnehagen på Sk', ' en måte å sikre at alle barn og familier med']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' å hjelpe til, sier hun og legger til at de', ' å gi omsorg. Dei er vane med å', ' dette her i Narvik. De er veldig flinke til', ' å ta vare på hverandre, til å leke med hverandre', ' dette med kildesortering.\n– Det skal jeg j']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' ferdes trygt i trafi kken. Ikke bare', ' opptre i skiløypa. Barn som er i', ' sitte på bussen, sier han.\nDrosjesjå', ' oppføre seg, og når slike epi soder', ' oppføre seg på skolen. – Å lære at man']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' ha det gøy, ha en fest på kvelden -', ' kjøre bil, mens mødrene ofte synes det blir stress', ' fortelle deg i alle slags fora. Du tenker kanskje', ' ta på barna sine, viser en undersø kelse utført', ' høre? — Det er mange det, men først og']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' ta ut pappapermi sjon og bruke den til', ' oppføre seg i svømmebassengene. Han tar', ' oppdra sine barn.\nnesten det beste som', ' opp tre under slike forhold som fore kom under innsp', ' kjøre i en sving.']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' en ekstra hjelp i hjemmet, for eksempel ved å', ' til beste for barnet, vil vi for vår del', ' og at et barn alltid har to juridiske for eldre', ' et lav terskeltilbud for dem som er', ' en re- om å bli et selvstendig individ,']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' å passe på ungene sine. Det er ingen fare for', ' å stille opp som trenarar, og at foreld', ' å lage det til hjemme. Hun merker at det ikke', ' å dra med seg ungene ut på tur, fastslår hun', ' å være til stede. Likevel opplever mange barn at']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' oppdra sine barn, og hvilke feil de bør unngå', ' behandle barn med ADHD.\nkan behandles, er', ' oppføre seg. Det er viktig for oss at guttene', ' opptre: De burde gå foran som gode eksempler for', ' oppdra barna sine og hva som er rett og']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' være sammen med oss på fritida, og de bruker', ' ha på seg til hverdags også. Derfor finner man', ' leke med barbie, og har ofte store fester', ' gå med dem på skolen. - Janteloven er', ' pynte seg | Kremmerhuset\nGutt']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' behandle dem. Jeg har inntrykk av at det er mange', ' kjøre båt. Og vi har ingen å miste.', ' handtere ball?', ' gjøre det! Det gjorde også en meget fornøyd trener,', ' gå frem for å få napp. Vi legger ut']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en inspirasjon til andre som ønsker å få et mer', ' en god miks av yngre og eldre spillere,', ' en blanding av action og eventyr.', ' et friskt pust i FIL-troppen, er', ' en oppvekker for alle de foreldre som har']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' å trene mye og hardt for å bli god, og', ' å bruke tiden vår og utnytte de mulighetene vi har', ' å lage mat. Nå er de spent på hva de', ' å gi hverandre støtte.', ' alle mulig mater, sier Adele. Likevel holder']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg på bussen. – De bør sitte', ' oppføre seg. Han peker også på at det har', ' oppføre seg på en restaurant. De har for', ' oppføre seg når man driver en idrettsklubb eller', ' oppføre seg som voksne mennesker, var omkved']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brødrene,plural,male,descriptive_verb,"[' spleise på maten. De ser ingen grunn', ' reise rundt om i lan det, og det blir flere', ' leke med, har en liten plastfinger som er', ' være sosiale. Etter å ha tenkt oss godt om,', ' drive med idrett. Brødrene ser på seg seiv']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' ta vare på andre og hvordan man skal være en', ' lage og nyte mat, og vi elsker det. Vi håper', ' kle seg på tur. - Det er viktig å se', ' opptre i møtet med et stort publikum.\npå konsert', ' kle seg, og å gjøre seg attraktive for jentene.']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brødrene,plural,male,descriptive_verb,"[' en liten del av kunstinstallasjonen. ALLE FOT', ' en familiefilm med et veldig høyt tempo, noe', ' en dokumentar som skildrer den sterke familiesammenheng', ' et tilskudd til en eksisterende bedrift, og må ikke', ' en gave til deres far og far, som ikke lenger']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brødrene,plural,male,descriptive_verb,"[' det fysiske. Fysisk trening er blitt mer og', ' hver sin måte, og til sammen blir det veldig bra', ' er å skape liv og røre både i byen og', ' å legge til rette for meg. Jeg kan ta meg', ' det de holder på med. - Jeg er vel egentlig']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' opptre på fest, er å danse. For med', ' te seg i trafikken. - Det er ikke nødvendigvis', ' drive en levedyktig forretning, sier en', ' spille. Det var de som var ansvarlige for at', ' oppføre seg i sosiale sammenhenger. Hva gjør du?']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onklene,plural,male,descriptive_verb,"[' erte ham for det. Men om det kan virke', ' spille musikk og synge. Her er det ofte høyt', ' fiske i de lokale fjell vannene og elva i', ' spille. De synes det er veldig gøy å få', ' gjøre narr av meg for det.']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' få frem et smil.', ' feire bursdag i en trebåt!\nden flotte bursdag', ' ta vare på hverandre og på naturen, og er i', ' handtere hester. Dessuten så hadde vi ikke noe', ' lage fest. Som alle ekte popstjerner er']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onklene,plural,male,descriptive_verb,"[' for alle som er nysgjerrige på det å ta', ' helt per fekte forbilder.\nmen så feil', ' et «alternativ til den gamle» kirken. –', ' en støtte og hjelp for henne og lillesøster', ' en guide, har blitt omfavnet av sine egne']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,onklene,plural,male,descriptive_verb,"[' å stille opp, og det er jeg kjempeglad for,', ' det de gjør. Dette er ikke snakk om et lokalt', ' rekepilling. Min jobb på julefor', ' musikk, det å spele og syngje saman', ' å bruke oss. Det har bidratt til at jeg er']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onklene,plural,male,descriptive_verb,"[' opptre i vanskelige si tuasjoner. - Det var fint', ' leve, og de hadde dessuten mye penger.\n- De', ' oppføre seg.\n- Det finnes både gode og dår', ' forholde seg til søstrene.\nvar en selvfølge', ' lage pølser. Den ene on kelen sier at']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemennene,plural,male,descriptive_verb,"[' spille kort? spør den ene kona. Svaret', ' komme til oss på søndager. De har med seg', ' tulle litt med damene sine. Her er et', ' gjøre noe sammen med kona når de har litt «', ' sitte der og spille for å slappe av. Det skjer']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemennene,plural,male,descriptive_verb,"[' te seg, hvordan man skal tekkes de gamle dam', ' elske og lage god mat. Den eldre generasjon - de', ' behandle en kvinne —og at ektemannen ikke kan', ' være trofast mot sin kone, men vi synes', ' ta vare på dem. — Jeg har tre stau']","{'cds': 1, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er ment å være [M].,ektemennene,plural,male,descriptive_verb,"[' i en annen klasse eller i en annen liga,', ' et forbilde for menn, da også de har noe', ' en lett komedie. Når jeg ser de kvinnelige', ' til stede og vise sin lojalitet og sine politiske', ' et symbol på selve livet –og en feiring']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,ektemennene,plural,male,descriptive_verb,"[' fotball og vi er veldig dårlige. Dermed var det', ' å ha kontroll på ungene sine. Det er ikke bare', ' det feltet, mener Jansen.\nAngrepssp', ' ski, men i helga var vi bare to som', ' å ta vare på hverandre og være gode støttespillere']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemennene,plural,male,descriptive_verb,"[' gjøre det bra på soverommet – en historie om', ' behandle dem», men når det gjelder mennenes oppførsel', ' oppføre seg overfor kvinner.\nDet er en rekke situasjoner', ' oppføre seg i sitt eget hjem.', ' oppføre seg ved middagsbordet.\nSolbr']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,herrene,plural,male,descriptive_verb,"[' trene med meg. Det blir også en del egent', ' ha et fast holdepunkt når de er på tur,', ' si: Vi er alle i samme båt.\nLev', ' se hva du har å tilby på dette viset.', ' prate om. Man får det for nært innpå']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,herrene,plural,male,descriptive_verb,"[' komme seg ut av en slik situasjon, sier J', ' behandle en ung og sårbar jente, så hun blir', ' ta vare på slike gode og viktige tradisjoner, sier', ' takle en mot spiller som bare vil ødelegge for deg,', ' få det beste ut av et godt lag. Vi kan']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,herrene,plural,male,descriptive_verb,"[' en hyllest ti I de som ga alt for', ' for en samling som denne.\nvar kommet hit uten', ' «smørefri» slik at skøytene', ' litt på utstilling. – Da er det ekstra deilig', ' et lite bidrag i folkeopplysningen.\n– Her får']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,herrene,plural,male,descriptive_verb,"[' den måten at spillerne er trygge på hverandre, skryter', ' det de gjør. Vi har også fått veldig god hjelp', ' dette med å spille andre gode, slik at de får', ' dette området, sier hun.\nVenninnene nikker samt', ' hver sin måte, men de kan ikke stille opp med']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
