raw,identity,number,category,type,filled_words,honest_categories,dmc,svp,pr,ps,rci,or,asm,om,is,ddf,cds,asf,ddp,qas,pa,an,re,count
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg, og det er ikke for ingenting at', ' oppføre seg mot en kvinne. Han la armene', ' stelle hester. Selen skulle festes før', ' behandle sin egen familie.\nhan ikke hadde det godt', ' ta vare på en syk, blek mann. Da']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' komme på besøk. Han har med seg noen god', ' lese, så han har en hel bokhylle', ' se på gamle filmer, jeg sier at jeg kan', ' lage musikk og å lese. Kawakami', ' kjøre hest og vogn, så gjør vi også det']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' holde på en hemmelighet: det er derfor han', ' omgås en slange», men vi tror at', ' hanskes med sluket, og at han', ' lage en slik, men hun har ikke vist seg', ' handtere dem. »(Infomanz)\n']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' en «dør mellom oss» for å si', ' den rette til å fortelle meg det. Jeg kan si', ' en slags guide gjennom skogen, og de viktigste hend', '? Eller en gammel venn? Eller det kunne godt', ' til hjelp og støtte i overgangsfasen. Ved']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' ski, men som ikkje er spesielt sprek, og', ' å slå i bordet med en god grunn til enhver', ' den engelske versjonen, men han har ikke lært seg', ' å holde på hemmeligheter. Han forteller meg om alt', ' piano.\nJeg synes det er best å ha selskap']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' behandle folk. De hadde ingen rett til å oppføre', ' stelle et barn.\nSally syntes det var riktig', ' gå inn i et hjem og be høflig', ' stelle en gård. Jeg har ikke noe greie', ' gjøre en kvinne lykkelig, men da det kom til']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' leke med deg også, eller...?\n«Hvordan', ' skjemme henne bort, men det har en viss', ' lage mat.\n- Han liker å gjøre det. Han er', ' være alene. Det spiller egentlig ingen rolle hva slags folk', ' få en presang like opp under jul. Hvis han']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' ta seg av slike. Det er hans oppgave å', ' behandle en hustru, han vet i det minste bedre', ' elske meg! Jeg har alltid drømt om at', ' kle seg for å fremheve skjønnheten i hans', ' opptre, hvordan han skal oppføre seg i de']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' en av de mest sentrale skikkelsene i en kvinn', ' den «opprinnelige» mannen, altså den', ' en kjærlig far. Men hvem av oss har ikke', ' en hyllest til hans døde kone, har den', ' den som skal holde hjemmet sammen.\nBare et få']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' sånne ting. Hun har masse gode egenskaper, og så', ' å lytte. Det har han etter sin far.\nHun', ' det med å skape stemning rundt kjøkkenbordet. Han', ' en del områder. Og så er det de tingene han', ' innbrudd hos naboen når det ikke er noen']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' være en god elsker, kunne han ikke engang løfte', ' leve med et handikap.\nhva er vel', ' opptre. Dessuten visste den unge kvinnen at de andre', ' forholde seg i slike situasjoner, noe som etter D', ' takle en ektemann som er ute av kontroll i']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' omgi seg med et smilende og blidt', ' være på god fot med den lokale befolkningen, men', ' si i tide og utide at det er det', ' spasere i skyggen av eukaly', ' holde seg velkledd. Han liker å være forsiktig']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' oppføre seg i formelle situasjoner. Derfor gjør han', ' oppføre seg!\n«Hva har vi egentlig', ' behandle en dame så sant han ser godt ut og', ' gå frem for å bli en god ektemann og', ' bevege seg rundt på en tennisbane for å gjøre']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"['.\nmed en prydelig, korrekt og pyntelig', ' et uttrykk for en person som ikke er særlig interessert', ' litt snobbete og snerpet.', ' et alternativ til den mer kommersielle underholdningsindustrien.', ' i besittelse av et meget stort pengefor']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' første date. Han lar deg sitte ved siden av', ' å flørte.\nikke nødvendigvis det beste valget.', ' dette.\ner blitt litt for nærgående, tror', ' det der, å få folk til å slappe av. Men', ' å få oss til å like ham. Han er sjarmer']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg og oppføre seg. Men den er ikke', ' oppføre seg her i huset.\n«Det vet jeg', ' te seg i slike situasjoner. Og hva som ble', ' være hyggelig mot en kvinne. Her hadde hun en', ' holde buksene på plass. Han nøt i fulle']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' ha på et forlovelsesselskap:\nJeg håper', ' lese, og han setter pris på dem når de', ' reise på slike turer. Hun er like ivrig etter', ' være den første I kirken på selve bryllupsdagen og', ' ha på seg.\n«Svært gjerne», svarte']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få en kvinne til å bli forelsket i ham uten', ' leve livet - ikke hun; hun er den pass', ' gå frem.\nMalika ler. «Kanskje,', ' behage sin kvinne og holde henne tilfreds på alle', ' oppføre seg.\nHan var den første som kom.']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' til trøst for brudgommen! Og med', ' et par.\ngjerne for å få noe mer', ' det beste eksempel på ydmykhet.\nDen unge brud', ' klar over hva som ventes av ham. Men i praksis', ' i allegorifiguren til den store Sk']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' bunnen, så god og snille at vi kunne', ' å fortelle vitser. Og i stedet for å fortelle', ' ski. »Enten du tenker på å gifte', ' å skjule at han er full på en slik måte', ' dette med å «selge». Han kan få']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' få tak i en brud. Når han sier «T', ' styre sin hest.» «Bry dig ikke å si', ' forføre en kvinne i sengen.\nNeida.', ' feire ekteskapet, og en slik mann er De ikke.', ' oppføre seg overfor en ung brud.\nså var']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' arbeide med sine egne hender.\noppbevarer de', ' holde på med forskjellige typer håndarbeid, da helst noe', ' slåss.\njentene vil ha en mann som', ' snakke med hverandre, men når kvelden kommer blir han alltid', ' fiske, og nå vil de at en av dem']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' ta vare på sin egen helse og er villige til', ' holde på en kvinne, men det gjør ikke hun.', ' bruke den. Dessuten er det bra for det som er', ' oppføre seg i slike situasjoner.\nNr. 4 var', ' takle denslags. De sitter jo med hele makten']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' anført av en leder, noe som også gjelder for', ' en oppsummering av de viktigste resultatene fra analysen av', ' en oppfølger til «Erindringshistorie', ' eksempler på.» (Bjørn Vassnes: Det', ' i aktivitet.\ntilpasset opplæring har som formål å']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' og veldig dårlige til, så jeg tenkte at her kunne', ' det. Det er et veldig stort felt å være god', ' dette, og derfor ser det ut til at det er', ' det tekniske.\nSports- og underholdningsprogrammer har', ' å finne ut når det skjer noe på et annet']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' lage mat.\n— Nå, hva sier dere til en', ' forholde seg til en mann med sans for humor.\nJeg', ' gjøre det.» Pussig nok tror jeg faktisk', ' innrette seg hjemme hos andre. Og hun var den', ' handtere kvinner.\n- Han var alltid i forsvar,']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' synge. Hun har hatt en del elever ved skolen.', ' arbeide i, og de liker seg bedre der. Så å', ' komme igjen og ser fram til neste år.\ner', ' synge og spille. Han tar seg av dem og', ' leke, må man selvfølgelig prøve å skape mulighet for']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg i byen. De vet om de beste', ' oppføre seg på skolen. De har lært på veien', ' komme til og fra skolen.\nvanskeligere', ' behandle dem, og de forstår så mye at det er', ' oppføre seg overfor små barn.\noverfor større']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' til hjelp for foreldre i en tid med raske og', ' selvstendige individer. De ønsker å bli respektert', ' et samarbeidsprosjekt mellom skole, barnehage og foreldre og et', ' lekekamerater til mora i huset. Det kan', ' i fokus. For å kunne gi barna et full']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' det og har kommet langt i sin utforsking. S', ' å hjelpe til hjemme. Men i det jeg skal begynne', ' å passe på hverandre, og det er godt for dem.', ' å lage små historier ut av ting, som for eksempel', ' «fingerspråk», men du kan godt bruke']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' være som foreldre: en liste som vil bli u', ' oppføre seg og ikke hvordan man skal ta ting.', ' oppføre seg mot dyr.\nden på seg og', ' leve et lykkelig liv og være gode eksempler for barna', ' leve, med tanke på at de skal arve']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' gå turer om kvelden, etter at det er blitt', ' arbeide, er bare en av de utallige sider ved', ' vite hva som skjer og ønsker å være informert om', ' lese, så blir ungene det. På den annen side', ' tro at etterfølgelse betyr å overlate ansvaret']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' behandle en pike!\nRoche-du', ' bære seg ad, — som alle vet!\nm', ' holde det hemmelig, akkurat som alle kvinner vet hvordan', ' gjøre seg interessant. Og særlig den siste av dem', ' elske barn. Man gir dem mat, men man kan ikke']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' både et redskap for den enkelte skole og et hjelp', ' en fortsettelse av den gamle norske tradisjon og er', ' til hjelp for studenter som gjennom studiet skal tilegne', ' en del av barnas hverdag, og ikke bare et', ' den som hjelper de unge til selv å mestre livet']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' det med mat, og de er opptatt av at alt', ' å seige inn dette med å kunne hjelpe andre.', ' å si unnskyld etterpå""\nFars og mors kjønn', ' det, som vi kan se i kapittel 5 og kapittel', ' å holde fokus. Hvis man har en god far']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' være foreldre.\nPrinted in Hong Kong by', ' passe på dem som er yngre. Han mener de', ' få gjort dem til lags. De burde ikke bare', ' opptre overfor sine barn, men ingen er født lærd,', ' behandle de unge på en bedre måte, ellers ville de']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' gå på ski. Det er bare så rart å', ' leke i sandkassen som om de aldri skulle få', ' se på at det hele går sin skjeve gang', ' vise fram bøkene. De har en egen «', ' gå i svømmehall. De kan ikke svømme,']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg. Og det er også en fordel at', ' forholde seg til en kvinne.» Han lo en kort,', ' få tak i dem, det er det avgjørende ... du', ' bruke våpnene. De bruker dem bare til', ' bruke kniven.\ner som oftest mer enn nok']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en del av den kulturelle konteksten guttene vokser', ' meddommer, jf. dog Rt. 1993 s. 15', ' et bidrag til å forebygge slike overgrep. Dette', ' et forsøk på å gi et svar på dette spørsmålet', ' til hjelp. Alle kan bidra ved å fortelle om hendelser']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' lagbygging.\navhengig av å ha lagkamer', ' det sosiale. Her sitter de på toppen av den', ' å få mye ut av lite, sa han til', ' å lese andres tanker. De kan være ganske grus', ' ski. Da får de vise hva de er gode']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' oppføre seg overfor sine lærere. Her er en', ' handtere dem, for seiv om det er mange av', ' forholde seg. Jentene bør læres opp til å', ' fiske kreps uten å drepe dem. Det er jo', ' gå frem her i livet. De er ikke dumme,']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brødrene,plural,male,descriptive_verb,"[' lage mat.\nå bli en god kokk!', ' arbeide? 4. Hvordan behandler brødrene foreldrene sine?', ' se på, da blir du litt... mer oppmerksom på', ' reise. Men for oss er det ikke alltid like', ' erte ham. Han er nemlig en meget opptatt mann.']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brødrene,plural,male,descriptive_verb,"[' lage den, det kan jeg forsikre Dem. Men', ' klare seg, og det med en verdighet som man', ' more seg», skriver Stokowski i sin', ' oppføre seg når man er midt ute på en', ' få meg til å gråte. Men da de så']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 1, 're': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
