raw,identity,number,category,type,filled_words,honest_categories,om,ddf,asf,cds,pa,rci,qas,asm,an,is,svp,ps,pr,or,re,ddp,dmc,count
[I] liker å [M].,døtrene,plural,female,descriptive_verb,"[' leke med dukker og kle seg ut. Derfor har K', ' være kreative. Det var gjennom strikking at vi', ' ha det ryddig rundt seg og er generelt opptatt', ' jobbe med dyr og får tid til mye annet også.', ' synge i koret, forteller Reistad og peker']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,døtrene,plural,female,descriptive_verb,"[' slå av den dumme lyden, men hva med', ' ta seg av hverandre. Det er ingen å ringe til', ' få til et perfekt julehus. ', ' opptre mot sine medmennesker.\nDet er bare en del', ' te seg på nettet, og hva man bør unngå,']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,døtrene,plural,female,descriptive_verb,"[' svært krevende, men også til å bli kjent med.', ' en slags oppføl ger av den første filmen og', ' en form for korreks til mødrene. De skulle', ' i trygge hender og at hun derfor selv skal ta', ' en inspirasjon for andre. I alle fall virker dette å']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,døtrene,plural,female,descriptive_verb,"[' kjøkkenet. Men jeg synes jeg er flinkere til', ' å rydde rommene sine og vaske rommene sine, mens han', ' å ta seg av han, de skjemmer han', ' ski, er det han som er den store inspirasjon', ' å se etter hver andre i løypa og oppmunt']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,døtrene,plural,female,descriptive_verb,"[' ta vare på et hjem. Et hjem der de to', ' håndtere en slik situa sjon, eller om de', ' oppføre seg. Ikke bare fordi de er kvinner.\nM', ' ta vare på et barn. Denne episo den med', ' oppføre seg mot hver andre i et hjem. Men']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,søstrene,plural,female,descriptive_verb,"[' gå på ski, sier den eldste av dem;', ' spille fotball, særlig med en ballong mellom seg', ' spille med litt humor, så vi har det mye', ' kalle «pippiet»; en blåg', ' spille basketball, og det foregår på banen like']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,søstrene,plural,female,descriptive_verb,"[' handtere en gitar med streng er som dirrer', ' håndtere en hammer og drill i en sne', ' ta vare på både kropp og sinn.\npå seg', ' te seg. Og det gjør godt hver gang noen forteller', ' finne en god ektemann - det er bare å']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,søstrene,plural,female,descriptive_verb,"['.\nsom er et stort problem ved dagens samfunn,', ' en «gave» fra stormaktene til de', ' et treffpunkt for ulike grup per, ikke', ' et springbrett for kommende norske filmregissører', ' et pustehull i en travel hverdag, for']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,søstrene,plural,female,descriptive_verb,"[' ski, og flere av dem har gjort det svært', ' å hjelpe medelevene sine opp igjen når de', ' å gi oss gode opplevelser, sa han. ', ' å lage god stemning, og vi håper de kan', ' å få med seg folk.\nSøstrene er ofte']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,søstrene,plural,female,descriptive_verb,"[' håndtere en hund på riktig. – Jeg tror hunden kunne', ' være mot hverandre.\nandre jenter, ikke minst om', ' oppføre seg, med mindre de er spesielt utvalgt', ' oppføre seg. Så jeg ble veldig glad da jeg', ' oppføre seg på nettet. De vet at ikke alle']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,tantene,plural,female,descriptive_verb,"[' jobbe sammen. Det er jo også slik at enkelte par', ' bruke mer enn én tredjedel av tiden på å komme', ' reise og jobbe mot. De er dessuten opptatt av', ' vise fram sitt partis beste sider. Slikt blir', ' bli gjenvalgt.\nDet var ikke måte på hvor stolt']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,tantene,plural,female,descriptive_verb,"[' styre dette landet. ', ' få folk til å følge med. De vet at publikum', ' handtere denne saken, for vi skal ikke gi disp', ' forhol de seg til media når de står utenfor', ' rei se seg, når jeg skal tale. Jeg']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,tantene,plural,female,descriptive_verb,"[' med og lede de partementene. I Høyre', ' bindelekk mellom lokalforeningen og sen trall', ' rådgivende representanter for de folkevalgte. De er', ' en slags «døråp nere» til', '.\n- Det er mye enklere å legge til rette for']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,tantene,plural,female,descriptive_verb,"[' å framsnakke hverandre. – Alle er opptatt', ' å ta seg av medlemmene på møtene, og det', ' å finne gode ordninger for næringslivet.\nI dag blir saken', ' å se det store bildet i kommune- og region', ' alle områ dene! Vi ønsker oss en god']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,tantene,plural,female,descriptive_verb,"[' ordne en slik sak. Man kan aldri vite når det', ' opptre i en slik situasjon. De to er nå ut', ' gjøre det og hva man gjør som representant for folke', ' opptre i det offentlige rom.\n- Vi ser at det', ' håndtere et «protestskriv» før jeg går']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,de unge,plural,male,descriptive_verb,"[' gjøre en skikkelig dugnadsinnsats og få være litt', ' skrive om, og som kan trekke dem mot litteraturen?', ' synge. Og det viser seg at det kan være', ' pynte seg. Men du ser jo hvor flotte vi', ' høre, som blir sådd nå? Er det']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,de unge,plural,male,descriptive_verb,"[' oppføre seg, og de har lært litt om hvordan', ' takle vanskelige situasjoner uten at det ender i overgrep.\nDet', ' takle en slik situasjon, og hva som er normal', ' skrive nynorsk, forteller hun.\nKlassen har også', ' bruke dem, som en viktig årsak til å bruke dem.']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,de unge,plural,male,descriptive_verb,"[' en møteplass for unge mennesker i alle aldre,', ' en del av den norske, kristne tro. Hvis', ' et tiltak for ungdom av ungdom, uten for eldre', ' på banen igjen til kvalifiseringskampene mot Est', ' et bindeledd mellom den yngre og gamle gener']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,de unge,plural,male,descriptive_verb,"[' den slags. Forhåpentligvis lærer de også mye', ' spill og de er flinke på å lage liv på', ' det. Når så mange unge spiller fotball er det viktig', ' å finne fram til det som finnes på nett, og', ' å forstå at hvis du sier noe i skolet']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,de unge,plural,male,descriptive_verb,"[' bruke det. Så langt har ungdommene sagt seg positive til', ' vise en pike respekt. Man må være forsiktig', ' behandle en bil på forsvarlig måte før de tar la', ' ta imot mennesker som har mistet alt de eier.\nEn', ' oppføre seg. Han mente også at det hersker']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,konene,plural,female,descriptive_verb,"[' synge med. - De var veldig flinke i kveld, og', ' kle seg ut og gå på fest, og da', ' jobbe. Da har man muligheten til å bygge litt', ' være ute i god tid. - Vi har bestilt i', ' gå i butikken når de har lyst og trenger varer']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,konene,plural,female,descriptive_verb,"[' ta imot nykommere med åpne armer.\nsom', ' bli gravid, er å lure mannen trill rundt', ' bli kvitt dem, sier han.\nnødvendig,', ' få det til. De vil ha ting sånn og sånn', ' klare seg selv. De er flinke og dyktige. Å']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,konene,plural,female,descriptive_verb,"[' en del av hennes og ektemannens forretningsvirksomhet', '.\nmenn og kvinner kan snakke i forsamlinger. De', '.\nsom blir gjort i et slikt tilfelle er å', ' husmødre!? Vi får en rekke', ' like stilt. ']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,konene,plural,female,descriptive_verb,"[' hjem mekontor. De er også veldig gode til', ' å lage mat, sier hun.\nMorosamt.', ' å strikke.\n- Men når mennene strikker og dam', ' å finne på ting. ', ' matla ging, og er svært musikalske.\nMus']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,konene,plural,female,descriptive_verb,"[' behandle de syke», sa en annen.\nHamid', ' takle en mann uten kone. 23.35 Brutte', ' gå frem på de forskjellige ar beidsplassene. Jeg', ' takle en situasjon på egenhånd.\nkan bli ganske', ' lage mat når en tar hensyn til alle typer di']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,damene,plural,female,descriptive_verb,"[' ha en god latter seg i mellom, på kveld', ' bli overras ket.\n- Ja, men det liker vi', ' ta en tur ut i den gode matens verden.', ' arbeide sammen og håper å nå mange med sitt bud', ' ha det rolig i heimen og har ikke tid']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' handtere motorsyk kelen og har en motor', ' bruke verktøy, men ikke alle ser nytten eller', ' kle seg. Ihvertfall synes ikke vår fotograf hun', ' handtere en hammer. I hagen i Gans', ' få til en riktig god kjøttkake middag.\nMen det']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,damene,plural,female,descriptive_verb,"[' en utstil- ten. Jeg håper vi kan', ' litt tilba- ke i de samme lokalene som', ' en arena for inspirasjon og skaperglede. ', ' et godt til skudd - ikke bare til treningslok', ' en hyggelig og avslappet opplevelse - seiv om det']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,damene,plural,female,descriptive_verb,"[' å ta vare på de minste i troppen på', ' å snakke om slike saker, og veldig gode på', ' å lage mat, sier han og ler.\nSelve arrangementet', ' og har gjort seg mange erfaringer av.\n- Jeg tror', ' å lage mat. Kanskje er de best i verden?']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,damene,plural,female,descriptive_verb,"[' arrangere en utstil ling, og når vi får', ' gå fram for å kunne nå det rette publikum til', ' få seg tak over hodet. Ikke en eneste en', ' kle seg i dette været. Men hva hjelper det', ' opptre en dag som denne. Det må vel ha vært']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudene,plural,female,descriptive_verb,"[' finne, ikke bare å lese om i ukeblad', ' få hjelp - og det er veldig hyggelig også for', ' bli pyntet opp og føle seg vakrest før', ' ha noen ved sin side når kjolen prøves', ' sette sitt person lige preg på brudebukett']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' te seg i et slikt arran gement er', ' oppføre seg når man går opp kirkegulv', ' bruke sminke. De skal prøve sminke til bru', ' lage brudebukett og bordpynt.', ' bruke, men de er ikke like flinke til å']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudene,plural,female,descriptive_verb,"[' «en sprek og sexy forestilling». Den spilles', ' både unge og ugifte, og det blir også', ' likestilte, er det ikke slik.\nvenner', ' noe helt annet. De er en slags overklasse,', ' en mot vekt til et samfunn der det er om']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,brudene,plural,female,descriptive_verb,"[' å finne de riktige skoene, så derfor skal de', ' det. Men at dette ikke er noe alle kvinner kan,', ' det. - De har stor innvirkning, de er veldig', ' å pynte seg, så er det mye å si', ' å ta vare på kjole ne sine. De går til']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudene,plural,female,descriptive_verb,"[' oppføre seg. Når brud gommen skal opp og', ' opptre under en vielse, sa hun. —De burde', ' pynte et selskaps bord.\nlært meg', ' gå frem på. Det viser seg nemlig at mange bru', ' forholde seg i en sådan stund, for å fremstå']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kjærestene,plural,male,descriptive_verb,"[' gjøre sammen. Det jeg liker best er å gjøre ting', ' gå på jakt sammen. Hunden er med for å', ' være i sentrum av begivenhetene. Så lenge de', ' gå på kino og spise middag på restauranter sammen. ', ' høre det når de har det som dårligst, sier']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' flørte, men ingen av dem har falt for', ' elske og be handle de små barna riktig. Forbered', ' gjøre seg sexy for menn.\n- Jeg tror menn er', ' ha det gøy på andres bekostning. Med: Sand', ' flørte, men ikke noe mer. Det blir lite']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kjærestene,plural,male,descriptive_verb,"[' noe mer enn bare god musikk, og kan nok oppfattes', ' som et bindeledd mellom seriens to grupp', ' et symbol på noe evigvarende. - Han har', ' en slags krysning mellom den svenske filmduoen', ' det mot satte. Jeg kunne aldri, aldri ha']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,kjærestene,plural,male,descriptive_verb,"[' ener gi, sier hun.\nFilm og foredrag', ' å kommunisere og ha det gøy sammen. Det er viktig', ' etikk.\nvære å lage en god rett med', ' å gå videre i livet, sier han.\n– I det', ' å finne de riktige stedene for gode bilder. Jeg bruker']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kjærestene,plural,male,descriptive_verb,"[' behandle en kvinne», heter det seg blant amerikanske hus', ' behandle en kjæreste. Hun tror på å «kle', ' behandle kjæreste, så hvis jeg kan hjelpe dem på', ' behandle en slik gave. Men for Lotte,', ' oppføre seg i senga.\nå gi tips']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mannen,singular,male,descriptive_verb,"[' være sammen med deg. ', ' ha kontrollen. Slik det er no, går det', ' si at hun får til det meste bare hun prøver', ' få gjort noe praktisk i hagen.\ndrevet med', ' bruke sin tid på å forske og lage små']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mannen,singular,male,descriptive_verb,"[' for dele ansvar i denne sammenheng, sier ordfører Bjørn', ' håndtere et piano, så kan kanskje vi hjelpe deg', ' slå folk til blods med stokker, mens', ' oppføre seg som en mann. Det er ikke mange', ' utnytte dette.\n- Dette er min første jobb som daglig']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mannen,singular,male,descriptive_verb,"[' i et monogamt parforhold. Å gå', ' for både menn og kvinner.\n- Jeg mener det er', ' i dag, men vi kan trygt slå fast at det', ' et «over bygg» for det frivillige arbeidet som', ' en vik tig samarbeidspartner for å skape liv i']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
